problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
1369_C_solution_12,1369_C,RationalLee,solution_12,12,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,70,0,SORTING,90,KEEP_ORIGINAL,"정렬과 투포인터는 그리디 전략을 구현하기 위한 수단이며, 전체적인 풀이의 핵심 논리는 매 순간 최적의 선택을 하는 그리디 방식이 맞음"
1369_C_solution_10,1369_C,RationalLee,solution_10,10,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,70,0,SORTING,90,KEEP_ORIGINAL,"정렬과 투포인터가 사용되었으나, 이는 그리디 전략을 구현하기 위한 수단이며 전체적인 풀이 구조는 그리디 알고리즘에 기반함"
1369_C_solution_14,1369_C,RationalLee,solution_14,14,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,95,0,,,50,0,SORTING,95,KEEP_ORIGINAL,"정렬 기반의 그리디 전략이 매우 명확하며, 정렬은 그리디 선택을 가능하게 하는 전처리 단계임"
1369_C_solution_11,1369_C,RationalLee,solution_11,11,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,30,0,SORTING,85,KEEP_ORIGINAL,"정렬이 그리디 전략을 수행하기 위한 필수 전처리 단계이며, 전체적인 풀이 논리는 최적의 선택을 반복하는 그리디 알고리즘이 지배적임."
1369_C_solution_15,1369_C,RationalLee,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,30,0,SORTING,90,KEEP_ORIGINAL,"정렬을 이용한 전형적인 그리디 문제이며, 특정 자료구조나 다른 알고리즘으로 대체될 여지가 없는 최적의 전략임"
1369_C_solution_16,1369_C,RationalLee,solution_16,16,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,40,0,SORTING,90,KEEP_ORIGINAL,"정렬이 사용되었으나, 핵심은 '가장 큰 값'과 '가장 작은 값'을 어떤 친구에게 배정할 것인가에 대한 그리디 전략에 있음."
1369_C_solution_17,1369_C,RationalLee,solution_17,17,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,30,0,SORTING,85,KEEP_ORIGINAL,정렬을 기반으로 한 그리디 선택(큰 값 배분 후 작은 값으로 채우기)이 풀이의 핵심 논리이므로 적절함.
1369_C_solution_18,1369_C,RationalLee,solution_18,18,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,65,0,SORTING,85,KEEP_ORIGINAL,"정렬을 통한 그리디 전략이 문제의 최적해를 보장하며, 다른 구체적인 알고리즘으로 대체될 성격의 문제가 아님."
1369_C_solution_19,1369_C,RationalLee,solution_19,19,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,75,0,SORTING,90,KEEP_ORIGINAL,"정렬과 투포인터 구조가 사용되었으나, 이는 그리디 전략을 구현하기 위한 수단이며, 어떤 원소를 누구에게 배분할 것인가에 대한 그리디 결정이 문제 해결의 핵심입니다."
1369_C_solution_20,1369_C,RationalLee,solution_20,20,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,40,0,SORTING,85,KEEP_ORIGINAL,"정렬을 기반으로 한 그리디 전략이 문제의 최적해를 보장하는 명확한 구조이며, 다른 후보 알고리즘이 핵심 논리를 대체할 수 없음."
1369_C_solution_13,1369_C,RationalLee,solution_13,13,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,75,0,SORTING,90,KEEP_ORIGINAL,"정렬 기반의 그리디 전략이 문제 해결의 핵심이며, 투 포인터는 이를 구현하기 위한 최적의 방법이다."
838_B_solution_18,838_B,Diverging Directions,solution_18,18,DP,80,,0,0,0,,,60,0,,0,,,,0,,,,0,,95,,,,,0,90,,,SEGMENT_TREE,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다는 TREE_DP와 HLD(TREE) 구조가 문제의 정답 논리와 시간복잡도를 결정함.
702_B_solution_2,702_B,Powers of Two,solution_2,2,MATH,85,,,0,,70,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,70,KEEP_ORIGINAL,"2의 거듭제곱 성질을 이용한 단순 산술 계산이며, 더 구체적인 수학 알고리즘(정수론 등)이 쓰이지 않음"
838_B_solution_20,838_B,Diverging Directions,solution_20,20,DP,60,,0,0,0,,,80,0,,0,,,,0,,,,0,,100,,,,,0,95,,,SEGMENT_TREE,100,REVIEW_NEEDED,"The `dfsk` function implements a tree-based DP to find the shortest path to the root, but the overall structure relies more on Segment Tree and HLD."
702_B_solution_1,702_B,Powers of Two,solution_1,1,MATH,70,,,0,,60,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,"2의 거듭제곱 성질을 이용하는 수학적 기초가 있으나, 핵심 해결책은 맵을 이용한 탐색임"
702_B_solution_3,702_B,Powers of Two,solution_3,3,MATH,80,,,0,,30,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,30,KEEP_ORIGINAL,"2의 거듭제곱 성질을 이용한 단순한 수학적 접근이며, 더 구체적인 특정 수학 알고리즘(정수론 등)이 핵심인 경우는 아님."
702_B_solution_7,702_B,Powers of Two,solution_7,7,MATH,70,,,0,,60,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,2의 거듭제곱이라는 수학적 성질을 이용해 가능한 후보군을 31개로 한정 짓고 이를 전수 조사하는 방식이므로 적절함
702_B_solution_5,702_B,Powers of Two,solution_5,5,MATH,80,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,2의 거듭제곱 성질을 이용한 단순 산술 계산이므로 MATH 태그가 적절함.
702_B_solution_9,702_B,Powers of Two,solution_9,9,MATH,80,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질을 이용하지만, 실제 문제 해결의 핵심은 해시 맵을 통한 효율적인 쌍 찾기임"
702_B_solution_8,702_B,Powers of Two,solution_8,8,MATH,75,,,0,,30,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,30,KEEP_ORIGINAL,"2의 거듭제곱 성질을 이용한 단순 계산이며, 더 구체적인 수학 알고리즘(정수론 등)이 핵심인 것은 아님."
702_B_solution_10,702_B,Powers of Two,solution_10,10,MATH,80,,,0,,30,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,30,LIKELY_SPECIFIC_ALGORITHM,"MATH 태그가 적용되지만, 실제 구현의 핵심은 수학 공식보다 HASH_MAP을 이용한 값 찾기에 있음."
702_B_solution_11,702_B,Powers of Two,solution_11,11,MATH,70,,,0,,30,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,30,KEEP_ORIGINAL,특수한 정수론적 기법보다는 2의 거듭제곱이라는 성질을 이용한 단순 연산 중심임
702_B_solution_6,702_B,Powers of Two,solution_6,6,MATH,80,,,0,,60,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질을 이용하지만, 실제 구현의 핵심은 해시 맵을 통한 효율적인 탐색에 있음"
702_B_solution_13,702_B,Powers of Two,solution_13,13,MATH,85,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"2의 거듭제곱이라는 단순 수학적 성질을 이용한 것으로, 더 구체적인 수학 알고리즘(정수론, 조합론 등)이 적용되지 않음."
702_B_solution_12,702_B,Powers of Two,solution_12,12,MATH,70,,,0,,20,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,20,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질이 사용되었으나, 문제 해결의 핵심 메커니즘은 해시 맵을 통한 쌍 찾기임"
702_B_solution_16,702_B,Powers of Two,solution_16,16,MATH,75,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,"2의 거듭제곱 성질을 이용하는 수학적 기초가 있으나, 구체적인 정수론 알고리즘보다는 HashMap을 이용한 탐색 구조가 풀이의 핵심임."
702_B_solution_15,702_B,Powers of Two,solution_15,15,MATH,70,,,0,,50,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,50,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질을 이용한 것이 맞으며, 이를 처리하는 효율적인 방법으로 해시 맵이 사용됨."
702_B_solution_18,702_B,Powers of Two,solution_18,18,MATH,80,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,단순 덧셈/뺄셈 및 2의 거듭제곱 계산만 사용되었으므로 구체적인 수학 알고리즘으로 대체할 필요가 없음
702_B_solution_17,702_B,Powers of Two,solution_17,17,MATH,70,,,0,,60,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질이 문제의 배경이나, 실제 구현의 핵심은 맵을 이용한 보수 찾기임"
702_B_solution_19,702_B,Powers of Two,solution_19,19,MATH,80,,,0,,60,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,"2의 거듭제곱이라는 수학적 성질을 이용한 단순 보수 탐색이며, 더 구체적인 수학 알고리즘(정수론 등)이 쓰이지 않음"
702_B_solution_14,702_B,Powers of Two,solution_14,14,MATH,65,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,"단순히 2의 거듭제곱 값을 생성하여 보수를 찾는 과정이므로, 더 구체적인 수학 알고리즘으로 대체될 필요가 없음."
702_B_solution_20,702_B,Powers of Two,solution_20,20,MATH,75,,,0,,40,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,"단순한 2의 거듭제곱 합 성질을 이용한 것이며, 더 구체적인 수학 알고리즘이 적용되지 않음"
1373_D_solution_1,1373_D,Maximum Sum on Even Positions,solution_1,1,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,KEEP_ORIGINAL,Kadane 알고리즘은 그리디하게 보일 수 있으나 본질적으로 이전 상태의 최적값을 이용하는 1차원 DP임
1373_D_solution_1,1373_D,Maximum Sum on Even Positions,solution_1,1,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,50,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,"최대 부분합 문제는 DP의 대표적인 사례이며, 구현된 Kadane 알고리즘이 이에 정확히 부합함"
1373_D_solution_2,1373_D,Maximum Sum on Even Positions,solution_2,2,DP,95,,0,0,0,,,0,0,,0,,,,30,,,,20,,0,,,,,0,0,,,GREEDY,30,KEEP_ORIGINAL,명확한 상태 정의와 점화식이 존재하며 이전 상태의 최적값을 이용해 현재 상태를 결정하므로 DP가 가장 적절함
1373_D_solution_3,1373_D,Maximum Sum on Even Positions,solution_3,3,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"단순 그리디 선택이 아니라, 이전 상태의 최적값을 누적하여 현재의 최적값을 결정하는 Kadane's DP 구조가 핵심임."
1373_D_solution_3,1373_D,Maximum Sum on Even Positions,solution_3,3,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,40,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,"전형적인 1차원 DP(Kadane) 문제이며 점화식(max_ending_here = max(a[i], max_ending_here + a[i]))이 명확함."
1373_D_solution_4,1373_D,Maximum Sum on Even Positions,solution_4,4,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY하게 보일 수 있으나, 실제 구조는 이전 상태의 최적값을 이용하는 Kadane's DP 알고리즘의 정석적인 구현임"
1373_D_solution_4,1373_D,Maximum Sum on Even Positions,solution_4,4,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,20,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,전형적인 1차원 DP(최대 부분 합) 구조이므로 유지함
1373_D_solution_5,1373_D,Maximum Sum on Even Positions,solution_5,5,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY적인 성격이 있으나, 실제 구현은 1차원 DP인 카데인 알고리즘에 완전히 의존함"
1373_D_solution_5,1373_D,Maximum Sum on Even Positions,solution_5,5,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,40,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,"전형적인 1차원 DP(Kadane) 문제이며, 다른 후보들이 핵심 구조를 대체할 수 없음"
1373_D_solution_6,1373_D,Maximum Sum on Even Positions,solution_6,6,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,60,,0,,,,,0,0,,,PREFIX_SUM,60,KEEP_ORIGINAL,"전형적인 1차원 DP(Kadane) 풀이로, 다른 후보보다 DP_1D가 가장 적절함"
1373_D_solution_8,1373_D,Maximum Sum on Even Positions,solution_8,8,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"그리디한 최적 구간 선택 문제로 보이지만, 실제 해결 도구는 Kadane's DP이며 이것이 시간 복잡도를 결정함."
1373_D_solution_8,1373_D,Maximum Sum on Even Positions,solution_8,8,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,30,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,"Kadane's 알고리즘은 1차원 DP의 표준적인 형태이며, 다른 후보보다 훨씬 구체적이고 핵심적인 풀이 구조임."
1373_D_solution_10,1373_D,Maximum Sum on Even Positions,solution_10,10,DP,95,,0,0,0,,,0,0,,0,,,,50,,,,40,,0,,,,,0,0,,,GREEDY,50,KEEP_ORIGINAL,단순 누적합이 아니라 부분합의 최댓값을 갱신하는 DP 구조가 명확하므로 DP 유지가 적절하다.
1373_D_solution_11,1373_D,Maximum Sum on Even Positions,solution_11,11,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"그리디하게 보일 수 있으나, 실제로는 이전 상태의 최적합을 누적하는 카다네 알고리즘(DP)이 핵심임."
1373_D_solution_11,1373_D,Maximum Sum on Even Positions,solution_11,11,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,40,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,"명확한 점화식(dp[i] = max(a[i], dp[i-1] + a[i])) 기반의 카다네 알고리즘이므로 DP 분류가 적절함."
1373_D_solution_12,1373_D,Maximum Sum on Even Positions,solution_12,12,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY 성격이 있는 카다네 알고리즘이지만, 구조적으로는 이전 상태의 최적값을 이용하는 DP_1D의 전형적인 사례임"
1373_D_solution_12,1373_D,Maximum Sum on Even Positions,solution_12,12,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,40,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,명확한 상태 정의(현재 위치까지의 최대합)와 점화식이 존재하는 카다네 알고리즘이므로 DP 분류가 가장 적절함
1373_D_solution_9,1373_D,Maximum Sum on Even Positions,solution_9,9,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,70,,0,,,,,0,0,,,PREFIX_SUM,70,KEEP_ORIGINAL,"PREFIX_SUM을 사용하여 구현되었으나, 본질적인 문제는 최대 부분 합을 찾는 DP(Kadane's) 문제임."
1373_D_solution_14,1373_D,Maximum Sum on Even Positions,solution_14,14,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"그리디한 성격이 있는 Kadane's algorithm이지만, 실제 구현은 DP 점화식을 기반으로 함"
1373_D_solution_14,1373_D,Maximum Sum on Even Positions,solution_14,14,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,30,,0,,,,,0,0,,,GREEDY,60,KEEP_ORIGINAL,"명확한 점화식(max_curr = max(current, prev + current))을 사용하는 표준적인 DP 문제임"
1373_D_solution_15,1373_D,Maximum Sum on Even Positions,solution_15,15,DP,95,,0,0,0,,,0,0,,0,,,,30,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,카다네 알고리즘은 이전 상태의 최적값을 누적하여 현재의 최적값을 결정하는 전형적인 DP 구조임
1373_D_solution_13,1373_D,Maximum Sum on Even Positions,solution_13,13,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY하게 보일 수 있는 Kadane's Algorithm은 사실상 DP[i] = max(arr[i], DP[i-1] + arr[i])의 공간 최적화 버전이므로 DP로 분류하는 것이 더 정확함."
1373_D_solution_13,1373_D,Maximum Sum on Even Positions,solution_13,13,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,30,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,"Kadane's Algorithm은 전형적인 1차원 DP 구조를 가지며, Greedy한 특성을 공유하지만 상태 전이 식(Recurrence Relation)이 명확하므로 DP 유지가 적절함."
1373_D_solution_16,1373_D,Maximum Sum on Even Positions,solution_16,16,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"Kadane's 알고리즘은 그리디한 성격이 있으나, 본질적으로 이전 상태의 최적값을 이용하는 1차원 DP임."
1373_D_solution_16,1373_D,Maximum Sum on Even Positions,solution_16,16,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,70,,0,,,,,0,0,,,PREFIX_SUM,70,KEEP_ORIGINAL,전형적인 최대 부분 배열 합 DP 문제임.
1373_D_solution_17,1373_D,Maximum Sum on Even Positions,solution_17,17,DP,95,,0,0,0,,,0,0,,0,,,,40,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,"명확한 상태 전이(dp[i] = max(0, dp[i-1] + diff))가 존재하며, 이는 전형적인 DP 문제입니다."
1373_D_solution_18,1373_D,Maximum Sum on Even Positions,solution_18,18,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"카다네 알고리즘은 탐욕적 선택의 성격이 있으나, 본질적으로는 이전 상태의 최적값을 이용하는 1D DP 구조이므로 DP로 분류하는 것이 더 정확함"
1373_D_solution_18,1373_D,Maximum Sum on Even Positions,solution_18,18,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,0,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,전형적인 1D DP(Maximum Subarray Sum) 구조이며 다른 후보 알고리즘이 핵심 논리를 대체하지 않음
1373_D_solution_19,1373_D,Maximum Sum on Even Positions,solution_19,19,GREEDY,60,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"그리디한 선택 과정이 포함되어 있으나, 실제 구현은 카다네 알고리즘이라는 구체적인 DP 기법을 통해 최적 구간을 찾고 있음."
1373_D_solution_19,1373_D,Maximum Sum on Even Positions,solution_19,19,DP,95,,0,0,0,,,0,0,,0,,,,60,,,,70,,0,,,,,0,0,,,PREFIX_SUM,70,KEEP_ORIGINAL,"누적합(Prefix Sum) 개념이 사용되었으나, 이를 이용해 구간 최댓값을 갱신하는 전형적인 1차원 DP(카다네) 구조이므로 DP로 유지함."
845_B_solution_1,845_B,Luba And The Ticket,solution_1,1,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬을 사용한 그리디 접근법이 매우 명확하며, 문제 규모가 작아 이 방법이 최적의 선택임"
845_B_solution_3,845_B,Luba And The Ticket,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,"정렬이 사용되지만, 이는 최적의 숫자를 고르기 위한 전처리일 뿐 풀이의 핵심 논리는 그리디 선택임"
1373_D_solution_20,1373_D,Maximum Sum on Even Positions,solution_20,20,GREEDY,70,,,0,,,,,,95,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,95,LIKELY_SPECIFIC_ALGORITHM,"GREEDY 성격이 있으나, 실제 구현은 이전 상태의 최적해를 이용하는 Kadane's DP 구조임."
1373_D_solution_20,1373_D,Maximum Sum on Even Positions,solution_20,20,DP,95,,0,0,0,,,0,0,,0,,,,70,,,,40,,0,,,,,0,0,,,GREEDY,70,KEEP_ORIGINAL,"전형적인 Max Subarray Sum DP 문제로, DP 분류가 가장 적절함."
845_B_solution_6,845_B,Luba And The Ticket,solution_6,6,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,10,0,,,90,0,,,0,0,SORTING,90,KEEP_ORIGINAL,"정렬을 사용한 그리디 풀이임이 명확하며, SORTING은 그리디 선택을 위한 수단으로 사용되었으므로 GREEDY를 유지함."
845_B_solution_7,845_B,Luba And The Ticket,solution_7,7,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,"정렬을 사용했지만, 이는 그리디하게 최대 이득을 선택하기 위한 표준적인 전처리 과정이며, 문제의 핵심 논리는 그리디 선택에 있음"
845_B_solution_8,845_B,Luba And The Ticket,solution_8,8,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,70,0,,,0,0,SORTING,70,KEEP_ORIGINAL,"단순 정렬 후 최대값 선택 구조이며, 이는 GREEDY의 전형적인 구현 방식임"
845_B_solution_12,845_B,Luba And The Ticket,solution_12,12,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,30,0,,,0,0,SORTING,30,KEEP_ORIGINAL,"최소 변경 횟수를 찾기 위해 1개, 2개 순으로 영향력이 큰 변경부터 확인하는 전형적인 그리디/구현 접근 방식입니다."
845_B_solution_14,845_B,Luba And The Ticket,solution_14,14,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,10,0,,,0,0,SORTING,10,KEEP_ORIGINAL,"단순한 3개 원소의 min/max를 이용한 그리디 선택이며, 다른 구체적인 알고리즘이 개입되지 않음"
845_B_solution_15,845_B,Luba And The Ticket,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,75,0,,,0,0,SORTING,75,KEEP_ORIGINAL,"정렬이 사용되었으나 이는 그리디 선택을 위한 전처리 과정이며, 전체적인 풀이의 핵심 논리는 최적의 선택을 반복하는 그리디 알고리즘이다."
845_B_solution_16,845_B,Luba And The Ticket,solution_16,16,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,60,0,,,0,0,SORTING,60,KEEP_ORIGINAL,"정렬을 사용하지만 이는 그리디 선택을 위한 전처리일 뿐이며, 핵심 논리는 매 순간 최대 이득을 취하는 그리디 전략임"
845_B_solution_19,845_B,Luba And The Ticket,solution_19,19,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬을 통해 최적의 선택지를 고르는 그리디 접근법이 명확하며, 정렬 자체보다는 '가장 큰 이득부터 선택한다'는 그리디 전략이 핵심임"
845_B_solution_18,845_B,Luba And The Ticket,solution_18,18,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,40,0,,,0,0,SORTING,40,KEEP_ORIGINAL,"매 순간 최선의 변화량을 선택하는 그리디 논리가 명확하며, 다른 특정 알고리즘의 핵심 구조가 보이지 않음."
845_B_solution_20,845_B,Luba And The Ticket,solution_20,20,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,80,0,,,0,0,SORTING,80,KEEP_ORIGINAL,"정렬이 사용되었으나, 이는 그리디한 선택을 하기 위한 전처리에 불과하며 문제의 핵심 논리는 매 순간 최선의 이득을 선택하는 그리디 알고리즘에 있음"
1084_C_solution_1,1084_C,The Fair Nut and String,solution_1,1,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,30,,0,,,,,0,0,,,PREFIX_SUM,30,KEEP_ORIGINAL,단순 누적합보다는 이전 상태(OK)를 이용한 전이 구조가 핵심이므로 DP가 적절함
1084_C_solution_1,1084_C,The Fair Nut and String,solution_1,1,MATH,70,,,0,,0,85,,,95,,0,0,,0,,80,0,,,,0,,,,,,,,DP,95,REVIEW_NEEDED,"조합론적 원리(곱의 법칙)가 핵심이므로 MATH/COMBINATORICS 점수가 높으나, 구현 방식이 DP 상태 전이 형태임"
1084_C_solution_2,1084_C,The Fair Nut and String,solution_2,2,DP,95,,0,0,0,,,0,0,,0,,,,30,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,단순 누적합이 아니라 'b'라는 조건에 따른 상태 전이가 존재하므로 DP가 적절함.
1084_C_solution_2,1084_C,The Fair Nut and String,solution_2,2,MATH,60,,,0,,0,70,,,95,,0,0,,0,,60,0,,,,0,,,,,,,,DP,95,KEEP_ORIGINAL,"조합론적 카운팅 문제이나, 풀이의 핵심 구조는 DP 점화식에 있음."
1084_C_solution_4,1084_C,The Fair Nut and String,solution_4,4,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,20,,0,,,,,0,0,,,PREFIX_SUM,20,KEEP_ORIGINAL,"단순 누적합이 아니라 이전 상태(B)가 현재 상태(A, ans)에 영향을 주는 전형적인 DP 구조임"
1084_C_solution_4,1084_C,The Fair Nut and String,solution_4,4,MATH,60,,,0,,0,70,,,95,,0,0,,0,,80,0,,,,0,,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,"조합론적 성격이 강하지만, 구현 방식은 상태 전이를 이용한 DP가 핵심임"
1084_C_solution_5,1084_C,The Fair Nut and String,solution_5,5,MATH,90,,,0,,0,100,,,0,,0,0,,0,,80,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS(조합론)라는 구체적인 알고리즘이 핵심 논리를 더 정확하게 설명함.
1084_C_solution_3,1084_C,The Fair Nut and String,solution_3,3,MATH,80,,,0,,0,100,,,40,,0,0,,0,,90,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다 구체적인 COMBINATORICS와 MODULAR_ARITHMETIC가 풀이의 핵심임
